id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
39110,"Bajaj Pulsar 150cc Dtsi",Delhi,26000,red,Petrol,34999,2012,FirstOwner,http://www.bikedekho.com/
39111,"Bajaj Discover 125 M Disc",Delhi,20000,black,Petrol,44000,2013,FirstOwner,http://www.bikedekho.com/
39112,"Harley Davidson Street 750",Delhi,5500,black,Petrol,400000,2014,FirstOwner,http://www.bikedekho.com/
39113,"Bajaj Pulsar 220F Dtsi",Delhi,19000,black,Petrol,55000,2011,FirstOwner,http://www.bikedekho.com/
39114,"Bajaj Pulsar 220F Dtsi",Delhi,35000,black,Petrol,34999,2010,FirstOwner,http://www.bikedekho.com/
39115,"Bajaj Pulsar 135",Delhi,24000,black,Petrol,22999,2010,FirstOwner,http://www.bikedekho.com/
39116,"Bajaj Pulsar 150cc Dtsi",Delhi,45000,red,Petrol,16000,2002,FirstOwner,http://www.bikedekho.com/
39117,"Bajaj Discover 125 STD",Delhi,90000,blue,Petrol,14999,2006,SecondOwner,http://www.bikedekho.com/
39118,"Bajaj Discover 125 M Drum",Delhi,27000,red,Petrol,24999,2006,FirstOwner,http://www.bikedekho.com/
39119,"Bajaj Pulsar 150cc Dtsi",Delhi,52000,red,Petrol,44999,2009,SecondOwner,http://www.bikedekho.com/
39120,"Bajaj Pulsar 150cc Dtsi",Delhi,65000,black,Petrol,15000,2009,FirstOwner,http://www.bikedekho.com/
39121,"Bajaj Discover 125 M Drum",Delhi,32000,black,Petrol,12000,2006,FirstOwner,http://www.bikedekho.com/
39122,"Bajaj Pulsar 135",Delhi,18000,red,Petrol,23999,2011,FirstOwner,http://www.bikedekho.com/
39123,"Bajaj Platina ES 100 Alloy",Delhi,43000,grey,Petrol,18999,2007,FirstOwner,http://www.bikedekho.com/
39124,"Bajaj Pulsar 200 NS",Delhi,30000,black,Petrol,58000,2012,FirstOwner,http://www.bikedekho.com/
39125,"Bajaj Pulsar 150 NS",Delhi,42000,red,Petrol,26999,2010,FirstOwner,http://www.bikedekho.com/
39126,"Yamaha Sz R",Delhi,40500,red,Petrol,24000,2011,SecondOwner,http://www.bikedekho.com/
39145,"Bajaj Discover 125 STD",Bangalore,45000,red,Petrol,18000,2005,SecondOwner,http://www.bikedekho.com/
39146,"Bajaj Pulsar 180cc Dtsi",Bangalore,35000,black,Petrol,30000,2008,FirstOwner,http://www.bikedekho.com/
39147,"Bajaj Discover 150 S Drum",Bangalore,19000,black,Petrol,57999,2014,FirstOwner,http://www.bikedekho.com/
39149,"Bajaj Pulsar 150cc Dtsi",Bangalore,40000,black,Petrol,17999,2005,FirstOwner,http://www.bikedekho.com/
39159,"Bajaj Pulsar 135",Delhi,18000,red,Petrol,24000,2011,FirstOwner,http://www.bikedekho.com/
39160,"Bajaj Discover 125 M Disc",Delhi,350000,red,Petrol,28000,2013,FirstOwner,http://www.bikedekho.com/
39161,"Honda CB Twister Self Drum Alloy",Mumbai,26000,red,Petrol,26000,2013,FirstOwner,http://www.bikedekho.com/
39171,"Yamaha FZ FI Version 2.0",Delhi,1400,black,Petrol,80000,2015,FirstOwner,http://www.bikedekho.com/
39174,"Honda Unicorn Spoke",Delhi,65000,grey,Petrol,15000,2006,FirstOwner,http://www.bikedekho.com/
39175,"Royal Enfield Bullet 350 Twinspark",Delhi,40000,black,Petrol,84999,1985,SecondOwner,http://www.bikedekho.com/
39177,"Hero Motocorp Ignitor 125 Disc",Delhi,1300,red,Petrol,40000,2014,FirstOwner,http://www.bikedekho.com/
39205,"TVS Victor 2015",Bangalore,42000,black,Petrol,18000,2004,FirstOwner,http://www.bikedekho.com/
39207,"TVS XL Super HD 2 Stroke",Bangalore,6500,26000,Petrol,23000,2014,FirstOwner,http://www.bikedekho.com/
39208,"TVS Apache RTR 160",Bangalore,40000,yellow,Petrol,43000,2009,FirstOwner,http://www.bikedekho.com/
39209,"TVS Fiero F2 Disc",Bangalore,60000,red,Petrol,15000,2003,SecondOwner,http://www.bikedekho.com/
39210,"Yamaha RX 100 STD",Bangalore,65000,Golden,Petrol,33000,1996,FirstOwner,http://www.bikedekho.com/
39211,"TVS Fiero F2 Drum",Bangalore,2000,blue,Petrol,26499,2003,FirstOwner,http://www.bikedekho.com/
39212,"TVS Apache RTR 160",Bangalore,57000,red,Petrol,54999,2011,FirstOwner,http://www.bikedekho.com/
39213,"Yamaha Crux",Bangalore,13500,Brown,Petrol,31000,2013,FirstOwner,http://www.bikedekho.com/
39214,"Yamaha FZ FI Version 2.0",Bangalore,16000,green,Petrol,74999,2014,SecondOwner,http://www.bikedekho.com/
39216,"Yamaha FZ S",Bangalore,46000,yellow,Petrol,55000,2011,FirstOwner,http://www.bikedekho.com/
39217,"Yamaha RX 100 STD",Bangalore,900,black,Petrol,94999,1990,ThirdOwner,http://www.bikedekho.com/
39218,"Yamaha Fazer Sport",Bangalore,18000,blue,Petrol,59999,2014,FirstOwner,http://www.bikedekho.com/
39219,"Ideal Jawa Yezdi 250",Bangalore,35000,black,Petrol,94000,1995,SecondOwner,http://www.bikedekho.com/
39221,"Ideal Jawa Yezdi 250",Bangalore,40000,black,Petrol,39999,1987,SecondOwner,http://www.bikedekho.com/
39227,"Bajaj Pulsar 135",Mumbai,19113,black,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
39228,"Bajaj Pulsar 135",Mumbai,45000,black,Petrol,29000,2011,FirstOwner,http://www.bikedekho.com/
39229,"Bajaj Pulsar 180cc Dtsi",Mumbai,22500,silver,Petrol,34999,2008,SecondOwner,http://www.bikedekho.com/
39230,"Bajaj Pulsar 200 NS",Mumbai,7300,black,Petrol,75000,2013,FirstOwner,http://www.bikedekho.com/
39231,"Bajaj Pulsar 150cc Dtsi",Mumbai,50000,black,Petrol,13000,2004,ThirdOwner,http://www.bikedekho.com/
39232,"Bajaj Pulsar 150cc Dtsi",Mumbai,43000,black,Petrol,28000,2011,FirstOwner,http://www.bikedekho.com/
39233,"Bajaj Pulsar 150cc Dtsi",Mumbai,40000,black,Petrol,17999,2005,FirstOwner,http://www.bikedekho.com/
39234,"Bajaj Pulsar 150cc Dtsi",Mumbai,20000,red,Petrol,31000,2010,SecondOwner,http://www.bikedekho.com/
39235,"Hero Honda CBZ Disc",Mumbai,20000,black,Petrol,13500,2004,FirstOwner,http://www.bikedekho.com/
39236,"Hero Honda Hunk",Mumbai,55000,grey,Petrol,33000,2009,SecondOwner,http://www.bikedekho.com/
39237,"Honda Shine Self Disc Alloy",Mumbai,900,grey,Petrol,69999,2015,FirstOwner,http://www.bikedekho.com/
39238,"Honda Unicorn Spoke",Mumbai,35000,grey,Petrol,19999,2005,FirstOwner,http://www.bikedekho.com/
39240,"Honda Stunner CBF Self Disc Alloy",Mumbai,29000,maroon,Petrol,36000,2009,SecondOwner,http://www.bikedekho.com/
39241,"Honda Shine Self Disc Alloy",Delhi,2345,red,Diesel,5000,2015,SecondOwner,http://www.bikedekho.com/
39242,"Royal Enfield Bullet 350 Twinspark",Mumbai,13000,black,Petrol,89999,2009,FirstOwner,http://www.bikedekho.com/
39243,"Royal Enfield Classic 350",Mumbai,2300,black,Petrol,140000,2015,FirstOwner,http://www.bikedekho.com/
39244,"Yamaha FZ S",Mumbai,28000,black,Petrol,30000,2009,FirstOwner,http://www.bikedekho.com/
39245,"TVS Apache RTR 180",Mumbai,2000,black,Petrol,54000,2012,FirstOwner,http://www.bikedekho.com/
39246,"Yamaha Fazer Sport",Mumbai,15000,blue,Petrol,49999,2011,FirstOwner,http://www.bikedekho.com/
39247,"Yamaha RX 100 STD",Mumbai,50616,black,Petrol,39999,1991,FourthOwner,http://www.bikedekho.com/
39250,"Bajaj Pulsar 150cc Dtsi",Mumbai,60000,black,Petrol,14000,2004,FirstOwner,http://www.bikedekho.com/
39253,"Hero Honda Splendor Super",Mumbai,38000,black,Petrol,20999,2006,SecondOwner,http://www.bikedekho.com/
39271,"Bajaj CT 100 Alloy",Mumbai,30000,blue,Petrol,19999,2004,SecondOwner,http://www.bikedekho.com/
39273,"Yamaha FZ FI Version 2.0",Mumbai,40000,black,Petrol,39000,2011,SecondOwner,http://www.bikedekho.com/
39274,"Yamaha YZF R15 Version 2.0",Mumbai,6200,red,Petrol,94999,2014,FirstOwner,http://www.bikedekho.com/
39275,"Hero Honda Karizma R",Mumbai,35000,black,Petrol,34000,2007,FirstOwner,http://www.bikedekho.com/
39366,"Bajaj Pulsar 150cc Dtsi",Delhi,28000,black,Petrol,48000,2013,FirstOwner,http://www.bikedekho.com/
39367,"Bajaj Discover 100",Delhi,21000,black,Petrol,22999,2010,FirstOwner,http://www.bikedekho.com/
39369,"Bajaj Discover 100",Delhi,65000,red,Petrol,18000,2010,FirstOwner,http://www.bikedekho.com/
39370,"Bajaj Pulsar 150cc Dtsi",Delhi,20000,blue,Petrol,14999,2005,FirstOwner,http://www.bikedekho.com/
39371,"Bajaj Pulsar 200 NS",Delhi,13000,black,Petrol,64999,2013,FirstOwner,http://www.bikedekho.com/
39372,"Bajaj Pulsar 150cc Dtsi",Delhi,23000,black,Petrol,34999,2009,FirstOwner,http://www.bikedekho.com/
39373,"Bajaj Platina 100 Alloy Wheel KS",Delhi,24733,black,Petrol,25000,2009,FirstOwner,http://www.bikedekho.com/
39374,"Hero Honda Passion Pro",Delhi,7900,black,Petrol,41000,2014,FirstOwner,http://www.bikedekho.com/
39375,"Bajaj Avenger 220",Delhi,850,red,Petrol,81999,2014,FirstOwner,http://www.bikedekho.com/
39376,"Bajaj Discover 100",Delhi,32000,black,Petrol,29000,2010,FirstOwner,http://www.bikedekho.com/
39377,"Hero Honda Passion Pro",Delhi,38000,black,Petrol,28000,2010,FirstOwner,http://www.bikedekho.com/
39379,"Hero Honda Passion Plus",Delhi,10000,red,Petrol,14999,2006,FirstOwner,http://www.bikedekho.com/
39381,"Honda CD 110 Dream Kick Drum Alloy",Delhi,2500,black,Petrol,39999,2014,FirstOwner,http://www.bikedekho.com/
39382,"Hero Honda Glamour Fi",Delhi,10000,black,Petrol,22999,2009,FirstOwner,http://www.bikedekho.com/
39383,"Hero Honda CBZ Self",Delhi,19200,black,Petrol,35000,2011,FirstOwner,http://www.bikedekho.com/
39384,"Honda Dream Yuga Self Drum Alloy",Delhi,7500,Brown,Petrol,35000,2013,FirstOwner,http://www.bikedekho.com/
39385,"Honda Stunner CBF Self Disc Alloy",Delhi,20000,yellow,Petrol,30000,2013,FirstOwner,http://www.bikedekho.com/
39387,"Hero Honda Karizma R",Delhi,12200,black,Petrol,20000,2005,SecondOwner,http://www.bikedekho.com/
39388,"Royal Enfield Bullet 350 Twinspark",Delhi,50000,black,Petrol,57999,1988,FirstOwner,http://www.bikedekho.com/
39389,"Royal Enfield Bullet Electra",Delhi,16000,silver,Petrol,120000,2014,SecondOwner,http://www.bikedekho.com/
39390,"Royal Enfield Classic 350",Delhi,13500,black,Petrol,100000,2013,FirstOwner,http://www.bikedekho.com/
39391,"Royal Enfield Machismo 350",Delhi,14000,green,Petrol,89999,2000,SecondOwner,http://www.bikedekho.com/
39392,"Royal Enfield Classic Chrome",Delhi,9000,silver,Petrol,110000,2014,FirstOwner,http://www.bikedekho.com/
39393,"Royal Enfield Bullet Electra",Delhi,30000,black,Petrol,60000,2003,FirstOwner,http://www.bikedekho.com/
39394,"Royal Enfield Thunderbird 350",Delhi,12000,black,Petrol,100000,2013,FirstOwner,http://www.bikedekho.com/
39395,"Royal Enfield Bullet 500",Delhi,60000,maroon,Petrol,110000,2013,SecondOwner,http://www.bikedekho.com/
39396,"TVS Victor 110",Delhi,73000,black,Petrol,20000,2003,FirstOwner,http://www.bikedekho.com/
39397,"TVS Apache RTR 160",Delhi,2000,red,Petrol,54000,2014,FirstOwner,http://www.bikedekho.com/
39398,"TVS Victor 2015",Delhi,36000,black,Petrol,13999,2004,SecondOwner,http://www.bikedekho.com/
39399,"Yamaha Fazer Fi Version 2.0",Delhi,16000,black,Petrol,34999,2010,SecondOwner,http://www.bikedekho.com/
39400,"Yamaha FZ S",Delhi,20000,green,Petrol,54999,2013,SecondOwner,http://www.bikedekho.com/
39401,"TVS Apache RTR 160",Delhi,40000,black,Petrol,36000,2012,FirstOwner,http://www.bikedekho.com/
39403,"Yamaha YZF R15 Version 2.0",Delhi,18000,red,Petrol,67000,2012,FirstOwner,http://www.bikedekho.com/
39404,"Yamaha Fazer Sport",Delhi,70000,black,Petrol,40000,2009,SecondOwner,http://www.bikedekho.com/
39405,"Hyosung Gt 250r",Delhi,500,black,Petrol,270000,2013,FirstOwner,http://www.bikedekho.com/
39410,"Ideal Jawa Yezdi 250",Delhi,8000,black,Petrol,64000,1987,FirstOwner,http://www.bikedekho.com/
39422,"Bajaj Pulsar 150cc Dtsi",Bangalore,77000,black,Petrol,26999,2004,FirstOwner,http://www.bikedekho.com/
39423,"Bajaj Pulsar 150cc Dtsi",Bangalore,50000,black,Petrol,33000,2009,FirstOwner,http://www.bikedekho.com/
39425,"Bajaj Pulsar 180cc Dtsi",Bangalore,25000,blue,Petrol,45000,2011,FirstOwner,http://www.bikedekho.com/
39426,"Bajaj Pulsar 150cc Dtsi",Bangalore,16111,black,Petrol,59999,2014,FirstOwner,http://www.bikedekho.com/
39427,"Bajaj Platina ES 100 Alloy",Bangalore,18000,black,Petrol,38000,2014,FirstOwner,http://www.bikedekho.com/
39428,"Bajaj Pulsar 135",Bangalore,55000,red,Petrol,44000,2010,SecondOwner,http://www.bikedekho.com/
39429,"Bajaj Pulsar 220F Dtsi",Bangalore,22000,black,Petrol,74999,2013,FirstOwner,http://www.bikedekho.com/
39430,"Bajaj Discover 125 M Drum",Bangalore,40000,black,Petrol,29999,2009,FirstOwner,http://www.bikedekho.com/
39431,"Bajaj Pulsar 150cc Dtsi",Bangalore,23000,black,Petrol,55000,2013,FirstOwner,http://www.bikedekho.com/
39432,"Bajaj Pulsar 150cc Dtsi",Bangalore,40000,black,Petrol,39999,2007,FirstOwner,http://www.bikedekho.com/
39433,"Bajaj Discover 125 STD",Bangalore,43000,black,Petrol,25000,2007,FirstOwner,http://www.bikedekho.com/
39434,"Hero Honda Splendor Pro",Bangalore,10000,black,Petrol,44000,2012,SecondOwner,http://www.bikedekho.com/
39435,"Hero Honda Cbz Xtreme Self Start",Bangalore,5072,grey,Petrol,60000,2013,SecondOwner,http://www.bikedekho.com/
39436,"Hero Honda Karizma Zmr Pgm Fi",Bangalore,40000,red,Petrol,48000,2010,FirstOwner,http://www.bikedekho.com/
39437,"Hero Motocorp Ignitor 125 Drum",Bangalore,20500,black,Petrol,44999,2012,FirstOwner,http://www.bikedekho.com/
39438,"Hero Honda Karizma R",Bangalore,60000,yellow,Petrol,32000,2007,SecondOwner,http://www.bikedekho.com/
39439,"Hero Honda Splendor Plus",Bangalore,63000,black,Petrol,22000,2002,FirstOwner,http://www.bikedekho.com/
39440,"Hero Honda CD100 SS STD",Bangalore,40000,black,Petrol,17000,1993,SecondOwner,http://www.bikedekho.com/
39441,"Hero Honda Splendor Nxg",Bangalore,51000,Purple,Petrol,29999,2008,FirstOwner,http://www.bikedekho.com/
39442,"Hero Honda Karizma R",Bangalore,43000,yellow,Petrol,33000,2005,ThirdOwner,http://www.bikedekho.com/
39443,"Honda Dream Yuga Self Drum Alloy",Bangalore,22000,maroon,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
39444,"Honda Shine CBS",Bangalore,17000,grey,Petrol,58000,2014,FirstOwner,http://www.bikedekho.com/
39445,"Royal Enfield Bullet Electra",Bangalore,22800,maroon,Petrol,84000,2007,FirstOwner,http://www.bikedekho.com/
39446,"Royal Enfield Bullet 350 Twinspark",Bangalore,80000,white,Petrol,99999,1986,SecondOwner,http://www.bikedekho.com/
39447,"Royal Enfield Bullet Electra",Bangalore,45000,black,Petrol,90000,2010,FirstOwner,http://www.bikedekho.com/
39448,"Royal Enfield Bullet 350",Bangalore,30000,green,Diesel,240000,1998,FirstOwner,http://www.bikedekho.com/
39449,"Suzuki Fiero STD",Bangalore,37000,black,Petrol,28000,2001,ThirdOwner,http://www.bikedekho.com/
39450,"Suzuki Fiero STD",Bangalore,80000,black,Petrol,26000,2001,ThirdOwner,http://www.bikedekho.com/
39453,"Bajaj Pulsar 150cc Dtsi",Mumbai,12000,black,Petrol,50000,2012,FirstOwner,http://www.bikedekho.com/
39455,"Hero Honda Cbz Xtreme Self Start",Mumbai,27870,black,Petrol,24999,2007,SecondOwner,http://www.bikedekho.com/
39457,"Bajaj Pulsar 220F Dtsi",Mumbai,53000,black,Petrol,41999,2011,FirstOwner,http://www.bikedekho.com/
39459,"Bajaj Discover 100 M Disc",Delhi,3600,black,Petrol,47999,2014,FirstOwner,http://www.bikedekho.com/
39460,"Honda Shine Self Drum Alloy",Bangalore,37000,black,Petrol,39000,2012,SecondOwner,http://www.bikedekho.com/
39461,"Bajaj Pulsar 150cc Dtsi",Delhi,40000,blue,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
39462,"Bajaj Avenger 220",Mumbai,13000,red,Petrol,74999,2014,SecondOwner,http://www.bikedekho.com/
39464,"Bajaj Pulsar 200 NS",Mumbai,41000,blue,Petrol,32000,2008,SecondOwner,http://www.bikedekho.com/
39465,"Bajaj Pulsar 150cc Dtsi",Mumbai,30000,red,Petrol,54000,2003,SecondOwner,http://www.bikedekho.com/
39466,"Hero Honda Passion Pro",Mumbai,20000,black,Petrol,17000,2005,SecondOwner,http://www.bikedekho.com/
39468,"Hero Honda CBZ Disc",Mumbai,42000,black,Petrol,16999,2001,FirstOwner,http://www.bikedekho.com/
39469,"Hero Honda CBZ Disc",Mumbai,30000,blue,Petrol,22000,2003,ThirdOwner,http://www.bikedekho.com/
39470,"Honda Shine Self Drum Alloy",Mumbai,60000,black,Petrol,25000,2009,FirstOwner,http://www.bikedekho.com/
39471,"Honda Unicorn Alloy",Mumbai,55000,red,Petrol,24999,2007,SecondOwner,http://www.bikedekho.com/
39472,"Hero Honda Karizma R",Mumbai,28000,black,Petrol,24000,2008,SecondOwner,http://www.bikedekho.com/
39473,"Honda Unicorn Alloy",Mumbai,25000,red,Petrol,40999,2011,ThirdOwner,http://www.bikedekho.com/
39474,"KTM Duke 200",Mumbai,20000,black,Petrol,80000,2012,FirstOwner,http://www.bikedekho.com/
39475,"Yamaha FZ FI Version 2.0",Mumbai,2400,black,Petrol,80000,2015,FirstOwner,http://www.bikedekho.com/
39499,"Hero Honda Passion Plus",Delhi,40000,silver,Petrol,11999,2004,FirstOwner,http://www.bikedekho.com/
39500,"TVS Sport Kick Start Spoke",Delhi,5000,black,Petrol,28000,2011,FirstOwner,http://www.bikedekho.com/
39503,"Hero Honda Passion Pro",Delhi,23000,silver,Petrol,11999,2001,FirstOwner,http://www.bikedekho.com/
39504,"Bajaj Pulsar 180cc Dtsi",Delhi,46823,black,Petrol,22000,2011,SecondOwner,http://www.bikedekho.com/
39505,"Hero Honda Splendor Super",Delhi,39000,red,Petrol,24000,2010,SecondOwner,http://www.bikedekho.com/
39506,"Bajaj Pulsar 150cc Dtsi",Delhi,28000,black,Petrol,34999,2012,FirstOwner,http://www.bikedekho.com/
39507,"Bajaj Discover 125 STD",Delhi,15000,black,Petrol,32000,2011,SecondOwner,http://www.bikedekho.com/
39508,"Bajaj Discover 125 M Disc",Delhi,10600,red,Petrol,39999,2013,FirstOwner,http://www.bikedekho.com/
39509,"Bajaj Pulsar 135",Delhi,24000,black,Petrol,32000,2010,FirstOwner,http://www.bikedekho.com/
39510,"Bajaj Pulsar RS 200 ABS",Delhi,600,yellow,Petrol,120000,2015,FirstOwner,http://www.bikedekho.com/
39516,"Hero Honda Karizma R",Mumbai,60000,white,Petrol,33000,2007,FirstOwner,http://www.bikedekho.com/
39519,"Yamaha FZS FI Version 2.0",Bangalore,4000,orange,Petrol,80000,2014,FirstOwner,http://www.bikedekho.com/
39539,"Bajaj Pulsar 150 NS",Delhi,42000,black,Petrol,10000,2003,FirstOwner,http://www.bikedekho.com/
39542,"Bajaj Discover 100",Delhi,50000,black,Petrol,16999,2005,FirstOwner,http://www.bikedekho.com/
39606,"TVS Apache RTR 160",Bangalore,52000,grey,Petrol,30000,2007,FirstOwner,http://www.bikedekho.com/
39607,"Suzuki Samurai STD",Bangalore,35000,black,Petrol,31999,1997,SecondOwner,http://www.bikedekho.com/
39608,"Royal Enfield Thunderbird 350",Delhi,20000,red,Petrol,75000,2011,FirstOwner,http://www.bikedekho.com/
39609,"Royal Enfield Classic Desert Storm 500",Delhi,43000,DesertStorm,Petrol,110000,2012,FirstOwner,http://www.bikedekho.com/
39610,"Hero Honda Karizma R",Delhi,24188,red,Petrol,34000,2009,SecondOwner,http://www.bikedekho.com/
39615,"Hero Honda Splendor Plus",Delhi,60000,black,Petrol,20999,2009,SecondOwner,http://www.bikedekho.com/
39631,"Bajaj Pulsar 150cc Dtsi",Mumbai,28000,black,Petrol,18000,2007,SecondOwner,http://www.bikedekho.com/
39635,"Hero Honda Cbz Xtreme Self Start",Mumbai,15000,black,Petrol,40000,2012,FirstOwner,http://www.bikedekho.com/
39636,"Bajaj Discover 125 Disc",Mumbai,25000,black,Petrol,27999,2008,FirstOwner,http://www.bikedekho.com/
39638,"TVS Apache RTR 160",Bangalore,40000,black,Petrol,22000,2007,SecondOwner,http://www.bikedekho.com/
39639,"Bajaj Caliber 115",Bangalore,45000,black,Petrol,20000,2002,ThirdOwner,http://www.bikedekho.com/
39640,"Honda Unicorn Alloy",Bangalore,42000,black,Petrol,29999,2006,SecondOwner,http://www.bikedekho.com/
39641,"Suzuki Fiero STD",Bangalore,32500,blue,Petrol,32000,2002,SecondOwner,http://www.bikedekho.com/
39643,"Hero Honda CBZ Disc",Bangalore,60000,black,Petrol,32000,2007,SecondOwner,http://www.bikedekho.com/
39644,"Bajaj Avenger 220",Bangalore,42000,blue,Petrol,44000,2007,FirstOwner,http://www.bikedekho.com/
39645,"Bajaj Pulsar 150cc Dtsi",Bangalore,24000,black,Petrol,59999,2012,FirstOwner,http://www.bikedekho.com/
39646,"Bajaj Pulsar 200 NS",Bangalore,40000,black,Petrol,34999,2009,FirstOwner,http://www.bikedekho.com/
39647,"Bajaj Pulsar 220F Dtsi",Bangalore,28000,black,Petrol,59999,2011,SecondOwner,http://www.bikedekho.com/
39651,"Yamaha YZF R15 Version 2.0",Delhi,7500,black,Petrol,84999,2014,FirstOwner,http://www.bikedekho.com/
39653,"Royal Enfield Bullet Electra Twinspark",Delhi,32000,black,Petrol,78000,2011,FirstOwner,http://www.bikedekho.com/
39654,"Yamaha FZS FI Version 2.0",Delhi,17000,green,Petrol,64000,2014,FirstOwner,http://www.bikedekho.com/
39655,"Royal Enfield Classic 350",Delhi,17025,green,Petrol,75000,2005,FirstOwner,http://www.bikedekho.com/
39656,"Hero Honda Karizma R",Delhi,30000,black,Petrol,18499,2007,SecondOwner,http://www.bikedekho.com/
39658,"Bajaj Platina 100 Alloy Wheel KS",Delhi,22000,black,Petrol,29000,2011,FirstOwner,http://www.bikedekho.com/
39659,"Hero Honda Passion Pro",Delhi,41000,black,Petrol,35000,2012,FirstOwner,http://www.bikedekho.com/
39680,"Bajaj Pulsar 150cc Dtsi",Bangalore,20000,black,Petrol,43000,2008,FirstOwner,http://www.bikedekho.com/
39681,"Bajaj Pulsar 220F Dtsi",Mumbai,22000,red,Petrol,65000,2014,FirstOwner,http://www.bikedekho.com/
39684,"Hero Honda Karizma R",Delhi,25000,black,Petrol,28000,2010,FirstOwner,http://www.bikedekho.com/
39687,"Suzuki Fiero STD",Mumbai,6000,red,Petrol,14000,2000,ThirdOwner,http://www.bikedekho.com/
39693,"Royal Enfield Bullet 350",Mumbai,42000,black,Petrol,88000,2006,SecondOwner,http://www.bikedekho.com/
39697,"Yamaha RX 135 STD",Bangalore,58000,black,Petrol,35000,2002,SecondOwner,http://www.bikedekho.com/
39698,"TVS Star DLX",Bangalore,75000,black,Petrol,15000,2005,FirstOwner,http://www.bikedekho.com/
39699,"Suzuki Fiero STD",Bangalore,30000,silver,Petrol,29999,2002,FirstOwner,http://www.bikedekho.com/
39702,"Hero Honda Passion Pro",Delhi,78000,black,Petrol,11000,2004,FirstOwner,http://www.bikedekho.com/
39704,"Yamaha Fazer Sport",Delhi,35000,Orenge,Petrol,33000,2011,FirstOwner,http://www.bikedekho.com/
39705,"Hero Honda Splendor Pro",Bangalore,15000,black,Petrol,37999,2012,FirstOwner,http://www.bikedekho.com/
39706,"Hero MotoCorp Passion Pro Self Disc Alloy",Delhi,1800,black,Petrol,44000,2014,FirstOwner,http://www.bikedekho.com/
39707,"Hero Motocorp HF Deluxe Alloy Self Start",Bangalore,2000,silver,Petrol,50000,2015,FirstOwner,http://www.bikedekho.com/
39708,"Hero Honda Splendor Plus",Bangalore,71000,black,Petrol,26000,2007,SecondOwner,http://www.bikedekho.com/
39709,"Hero Honda Cbz Xtreme Self Start",Bangalore,15130,black,Petrol,31000,2007,FirstOwner,http://www.bikedekho.com/
39710,"Hero Honda CBZ Disc",Bangalore,48000,blue,Petrol,21999,2000,FourthOwner,http://www.bikedekho.com/
39711,"Hero Honda CBZ Disc",Bangalore,50000,black,Petrol,11999,2000,SecondOwner,http://www.bikedekho.com/
39712,"KTM Duke 200",Bangalore,5700,orange,Petrol,120000,2014,FirstOwner,http://www.bikedekho.com/
39713,"KTM RC 200",Bangalore,2500,black,Petrol,160000,2015,FirstOwner,http://www.bikedekho.com/
39715,"Royal Enfield Classic 500",Bangalore,32000,black,Petrol,150000,2014,FirstOwner,http://www.bikedekho.com/
39716,"Royal Enfield Thunderbird 500",Bangalore,1750,black,Petrol,150000,2013,FirstOwner,http://www.bikedekho.com/
39717,"Royal Enfield Bullet 500",Bangalore,14000,maroon,Petrol,130000,2012,FirstOwner,http://www.bikedekho.com/
39718,"TVS Fiero F2 Disc",Bangalore,15000,black,Petrol,17000,2003,SecondOwner,http://www.bikedekho.com/
39719,"Royal Enfield Thunderbird 350",Bangalore,36000,silver,Petrol,120000,2011,SecondOwner,http://www.bikedekho.com/
39720,"Tvs Victor 125",Bangalore,44000,silver,Petrol,20000,2004,FirstOwner,http://www.bikedekho.com/
39721,"Yamaha RX 135 STD",Bangalore,33000,black,Petrol,59999,2001,FirstOwner,http://www.bikedekho.com/
39722,"TVS Apache RTR 160",Bangalore,51000,yellow,Petrol,34999,2010,SecondOwner,http://www.bikedekho.com/
39723,"Yamaha Fazer Sport",Bangalore,60000,orange,Petrol,39999,2009,FirstOwner,http://www.bikedekho.com/
39725,"Yamaha RX 135 STD",Bangalore,90000,black,Petrol,34999,2000,ThirdOwner,http://www.bikedekho.com/
39816,"Bajaj Pulsar 150cc Dtsi",Mumbai,80000,red,Petrol,13000,2004,ThirdOwner,http://www.bikedekho.com/
39817,"Bajaj Pulsar 150cc Dtsi",Mumbai,7000,black,Petrol,60000,2014,FirstOwner,http://www.bikedekho.com/
39818,"Hero Honda Passion Pro",Mumbai,20000,black,Petrol,34000,2012,SecondOwner,http://www.bikedekho.com/
39819,"Tvs Apache Rtr 160 Fi",Mumbai,36000,black,Petrol,39999,2012,FirstOwner,http://www.bikedekho.com/
39842,"Hero Honda Passion Pro",Mumbai,21000,black,Petrol,32999,2009,FirstOwner,http://www.bikedekho.com/
39843,"Yamaha FZ S",Mumbai,7000,red,Petrol,41999,2011,SecondOwner,http://www.bikedekho.com/
39844,"Yamaha FZ16",Mumbai,12500,black,Petrol,50000,2011,SecondOwner,http://www.bikedekho.com/
39845,"Yamaha FZ S",Mumbai,18700,black,Petrol,52000,2013,SecondOwner,http://www.bikedekho.com/
39847,"Yamaha Fazer Fi Version 2.0",Mumbai,21000,white,Petrol,44999,2011,FirstOwner,http://www.bikedekho.com/
