pairId,id1,id2,label
607,conf/sigmod/AgrawalCFGHIIMMSS94,191972,1
608,conf/sigmod/CatarciS94,191976,1
609,conf/sigmod/HanFHCC94,191979,1
610,conf/sigmod/HwangLYMMGCSS94,191986,1
611,conf/sigmod/Blakeley94,191989,1
612,conf/sigmod/BabcockO03,872764,1
613,conf/sigmod/DasGR03,872765,1
614,conf/sigmod/WangJLY03,872777,1
615,conf/sigmod/DeligiannakisR03,872786,1
616,conf/sigmod/BabcockBDM03,872789,1
617,conf/sigmod/BenediktCFFR03,872792,1
618,conf/sigmod/MiloAABN03,872793,1
619,conf/sigmod/FaginKS03,872795,1
620,conf/sigmod/ArasuG03,872799,1
621,conf/sigmod/ChaudhuriGS03,872802,1
622,conf/sigmod/IlyasRLGL03,872803,1
623,conf/sigmod/ReissK03,872804,1
624,conf/sigmod/LometT03,872806,1
625,conf/sigmod/Bierman03,872807,1
626,conf/sigmod/SunAA03,872813,1
627,conf/sigmod/PapadiasTFS03,872814,1
628,conf/sigmod/CuiOTS03,872815,1
629,conf/sigmod/DeshpandeNGS03,872818,1
630,conf/sigmod/LiBKN03,872820,1
631,conf/sigmod/AbiteboulBCMM03,872821,1
632,conf/sigmod/BabcockCD03,872822,1
633,conf/sigmod/ChengKP03,872823,1
634,conf/sigmod/OlstonJW03,872825,1
635,conf/sigmod/DeHaanTCO03,872832,1
636,conf/sigmod/CranorJSS03,872838,1
637,conf/sigmod/ShenNSHS03,872842,1
638,conf/sigmod/BornhovdAKMPR03,872849,1
639,conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,872855,1
640,conf/sigmod/AgrawalK03,872865,1
641,conf/sigmod/GuptaLM03,872869,1
642,conf/sigmod/JohnsonD03,872875,1
643,conf/sigmod/JagatheesanR03,872878,1
644,conf/sigmod/Mamoulis03,872778,1
645,conf/sigmod/Ullman03,872759,1
646,conf/sigmod/Al-KhalifaYJ03,872761,1
647,conf/sigmod/GuoSBS03,872762,1
648,conf/sigmod/WitkowskiBBDFGSS03,872767,1
649,conf/sigmod/LakshmananPZ03,872768,1
650,conf/sigmod/SchleimerWA03,872770,1
651,conf/sigmod/AgrawalES03,872771,1
652,conf/sigmod/SionAP03,872772,1
653,conf/sigmod/WangPFY03,872774,1
654,conf/sigmod/MinPC03,872775,1
655,conf/sigmod/QunLO03,872776,1
656,conf/sigmod/Dyreson03,872779,1
657,conf/sigmod/ZhuS03,872780,1
658,conf/sigmod/MelnikRB03,872782,1
659,conf/sigmod/KangN03,872783,1
660,conf/sigmod/HeC03,872784,1
661,conf/sigmod/CohenM03,872787,1
662,conf/sigmod/GangulyGR03,872790,1
663,conf/sigmod/ChaudhuriGGM03,872796,1
664,conf/sigmod/KementsietsidisAM03,872798,1
665,conf/sigmod/StoltePAG03,872800,1
666,conf/sigmod/GuptaS03,872809,1
667,conf/sigmod/PengC03,872810,1
668,conf/sigmod/ZhangZPTL03,872812,1
669,conf/sigmod/MaddenFHH03,872817,1
670,conf/sigmod/KriegelBKPS03,872828,1
671,conf/sigmod/KimC03,872829,1
672,conf/sigmod/ChaudhuriKN03,872831,1
673,conf/sigmod/PadmanabhanBMCH03,872835,1
674,conf/sigmod/GotoK03,872837,1
675,conf/sigmod/ZuzartePMCLW03,872840,1
676,conf/sigmod/LakshmananPZ03a,872843,1
677,conf/sigmod/OoiTZGLLLNSWZ03,872845,1
678,conf/sigmod/LarsonG03,872848,1
679,conf/sigmod/AgichteinG03,872851,1
680,conf/sigmod/Amer-YahiaFSX03,872852,1
681,conf/sigmod/DeshpandeNGS03a,872856,1
682,conf/sigmod/ChandrasekaranCDFHHKMRS03,872857,1
683,conf/sigmod/ChoALS03,872859,1
684,conf/sigmod/ZhouWGGZWXYF03,872860,1
685,conf/sigmod/ZhangDWEMPMDR03,872861,1
686,conf/sigmod/PaparizosACJLNPSWWY03,872862,1
687,conf/sigmod/BohannonDGKLNS03,872863,1
688,conf/sigmod/ZhuSZ03,872866,1
689,conf/sigmod/SengarH03,872867,1
690,conf/sigmod/KornMZ03,872868,1
691,conf/sigmod/KoudasS03,872871,1
692,conf/sigmod/GraySSU03,872873,1
693,conf/sigmod/Chamberlin03,872877,1
694,conf/sigmod/BunemanKTT02,564693,1
695,conf/sigmod/RiedewaldAA02,564694,1
696,conf/sigmod/KalnisNOPT02,564695,1
697,conf/sigmod/MaddenSHR02,564698,1
698,conf/sigmod/OlstonW02,564701,1
699,conf/sigmod/ZadorozhnyRVUB02,564702,1
700,conf/sigmod/Grust02,564705,1
701,conf/sigmod/ChungMS02,564706,1
702,conf/sigmod/KaushikBNK02,564707,1
703,conf/sigmod/HacigumusILM02,564717,1
704,conf/sigmod/LuoEHN02,564721,1
705,conf/sigmod/BrunoC02,564722,1
706,conf/sigmod/Ramanan02,564726,1
707,conf/sigmod/VriesMNK02,564729,1
708,conf/sigmod/GaoW02,564734,1
709,conf/sigmod/MoonWH02,564735,1
710,conf/sigmod/WangWYY02,564737,1
711,conf/sigmod/ProcopiucJAM02,564739,1
712,conf/sigmod/ThaperGIK02,564741,1
713,conf/sigmod/Aggarwal02,564743,1
714,conf/sigmod/SismanisDRK02,564745,1
715,conf/sigmod/ChaudhuriGN02,564747,1
716,conf/sigmod/BhattacharyaMBNHS02,564749,1
717,conf/sigmod/DogacTPPLKTK02,564750,1
718,conf/sigmod/BumbulisB02,564753,1
719,conf/sigmod/Weininger02,564754,1
720,conf/sigmod/RaoZML02,564757,1
721,conf/sigmod/AltinelLKMPLWB02,564765,1
722,conf/sigmod/KarbhariRXD02,564773,1
723,conf/sigmod/WangTYGWP02,564774,1
724,conf/sigmod/FungSG02,564775,1
725,conf/sigmod/MaddenH02,564776,1
726,conf/sigmod/CranorGJSS02,564777,1
727,conf/sigmod/HanWDPW02,564781,1
728,conf/sigmod/AgrawalCD02,564782,1
729,conf/sigmod/PhanN02,564783,1
730,conf/sigmod/HinneburgKW02,564784,1
731,conf/sigmod/HellersteinW02,564788,1
732,conf/sigmod/Bonnet02,564790,1
733,conf/sigmod/ShashaB02a,564798,1
734,conf/sigmod/ShashaB02,564799,1
735,conf/sigmod/ViglasN02,564697,1
736,conf/sigmod/DobraGGR02,564699,1
737,conf/sigmod/DattaDTVSR02,564703,1
738,conf/sigmod/ZhouR02,564709,1
739,conf/sigmod/ChenGMV02,564710,1
740,conf/sigmod/LiGS02,564711,1
741,conf/sigmod/FreireHRRS02,564713,1
742,conf/sigmod/PapakonstantinouPV02,564714,1
743,conf/sigmod/TatarinovVBSSZ02,564715,1
744,conf/sigmod/GillmannWW02,564718,1
745,conf/sigmod/DasuJMS02,564719,1
746,conf/sigmod/RamanH02,564723,1
747,conf/sigmod/GuhaJKSY02,564725,1
748,conf/sigmod/BrunoKS02,564727,1
749,conf/sigmod/TaoP02,564730,1
750,conf/sigmod/ChangH02,564731,1
751,conf/sigmod/PolyzotisG02,564733,1
752,conf/sigmod/YangWYH02,564738,1
753,conf/sigmod/ChoiC02,564742,1
754,conf/sigmod/GarofalakisG02,564746,1
755,conf/sigmod/JosifovskiSHL02,564751,1
756,conf/sigmod/KanthRA02,564755,1
757,conf/sigmod/SzalayGTKMRSv02,564758,1
758,conf/sigmod/PossSKL02,564759,1
759,conf/sigmod/Team02,564761,1
760,conf/sigmod/AntonJLPZZ02,564762,1
761,conf/sigmod/LuoKMPWLN02,564763,1
762,conf/sigmod/MarklL02,564766,1
763,conf/sigmod/ZhangMCMR02,564767,1
764,conf/sigmod/TheobaldW02,564768,1
765,conf/sigmod/BarbosaMKL02,564769,1
766,conf/sigmod/AbadiC02,564770,1
767,conf/sigmod/ChenRW02,564771,1
768,conf/sigmod/CrescenziMM02,564778,1
769,conf/sigmod/FlorescuGKR02,564779,1
770,conf/sigmod/LuWYBLY02,564785,1
771,conf/sigmod/RundensteinerWYD02,564786,1
772,conf/sigmod/Cotton02,564792,1
773,conf/sigmod/GarofalakisGR02,564794,1
774,conf/sigmod/Mohan02,564796,1
775,conf/sigmod/Bussler02,564801,1
776,conf/sigmod/Aggarwal03,872826,1
777,conf/sigmod/LiuFP03,872846,1
778,conf/sigmod/ArasuBBDIRW03,872854,1
779,journals/sigmod/Date03,959061,1
780,journals/sigmod/Snodgrass03c,959062,1
781,journals/sigmod/BonnetBDL03,959067,1
782,journals/sigmod/AilamakiFFSV03,959069,1
783,journals/sigmod/KannanKIK03,959071,1
784,journals/sigmod/PalpanasPKG03,959074,1
785,journals/sigmod/Aberer03d,959078,1
786,journals/sigmod/Kumar03,959064,1
787,journals/sigmod/HellersteinHM03,959065,1
788,journals/sigmod/Mani03,959066,1
789,journals/sigmod/ChengP03,959068,1
790,journals/sigmod/DemersGRTY03,959070,1
791,journals/sigmod/TanK03,959072,1
792,journals/sigmod/GerlaX03,959073,1
793,journals/sigmod/CalvaneseGLV03,959076,1
794,journals/sigmod/WangD03,959079,1
795,journals/sigmod/GalianoM03,959080,1
796,journals/sigmod/Wiegand03,959081,1
797,journals/sigmod/LenzVJS03,959083,1
798,journals/sigmod/Giorgini03,959084,1
799,journals/sigmod/MotroA03,959085,1
800,journals/sigmod/KambhampatiK03,959086,1
801,journals/sigmod/Hainaut03,959087,1
802,journals/sigmod/NascimentoSP03,945722,1
803,journals/sigmod/AilamakiH03,945725,1
804,journals/sigmod/NejdlSS03,945731,1
805,journals/sigmod/PitouraAPSV03,945737,1
806,journals/sigmod/Snodgrass03b,945723,1
807,journals/sigmod/Halevy03,945724,1
808,journals/sigmod/Aberer03c,945727,1
809,journals/sigmod/BawaCCDGGKMSSVY03,945728,1
810,journals/sigmod/AbererCDDHPS03,945729,1
811,journals/sigmod/Hellerstein03,945730,1
812,journals/sigmod/TatarinovIMHSDDKMM03,945732,1
813,journals/sigmod/ArenasKKKMM03,945733,1
814,journals/sigmod/OoiST03,945734,1
815,journals/sigmod/Ouksel03,945735,1
816,journals/sigmod/KoubarakisTID03,945736,1
817,journals/sigmod/MalaikaEM03,945739,1
818,journals/sigmod/Anisimov03,945741,1
819,journals/sigmod/JukicNV03,776987,1
820,journals/sigmod/MukhopadhyayGS03,776989,1
821,journals/sigmod/Aberer03b,776994,1
822,journals/sigmod/Vianu03,776999,1
823,journals/sigmod/GolabO03,776986,1
824,journals/sigmod/GottlobKP03a,776988,1
825,journals/sigmod/dOnofrioP03,776990,1
826,journals/sigmod/FifeG03,776991,1
827,journals/sigmod/CaleroPR03,776992,1
828,journals/sigmod/Hoffner03,776995,1
829,journals/sigmod/Nascimento03,776996,1
830,journals/sigmod/Stirling03,776997,1
831,journals/sigmod/ChongFTSYKDJJ03,777000,1
832,journals/sigmod/CampbellEM03,777002,1
833,journals/sigmod/AilamakiG03,777004,1
834,journals/sigmod/Chang03,640993,1
835,journals/sigmod/WenLMZ03,640994,1
836,journals/sigmod/BertinoEH03,640995,1
837,journals/sigmod/David03,640996,1
838,journals/sigmod/MarchiLPT03,640997,1
839,journals/sigmod/ChakravarthyAEFO03,641006,1
840,journals/sigmod/OConnellW03,640991,1
841,journals/sigmod/GottlobKP03,640992,1
842,journals/sigmod/RossGN03,641001,1
843,journals/sigmod/LacroixB03,641003,1
844,journals/sigmod/SpynsMJ02,637413,1
845,journals/sigmod/BusslerFM02,637415,1
846,journals/sigmod/MaximilienS02,637417,1
847,journals/sigmod/AbererCH02,637419,1
848,journals/sigmod/GroskySF02,637420,1
849,journals/sigmod/Aberer02c,637424,1
850,journals/sigmod/ShethM02,637430,1
851,journals/sigmod/MeltonE02,637433,1
852,journals/sigmod/SureSS02,637414,1
853,journals/sigmod/FininJ02,637416,1
854,journals/sigmod/AnyanwuS02,637418,1
855,journals/sigmod/ButtlerCCFHLPRX02,637421,1
856,journals/sigmod/GobleR02a,637422,1
857,journals/sigmod/Wu02,637426,1
858,journals/sigmod/Grohe02,637428,1
859,journals/sigmod/BoucelmaCGJLL02,637431,1
860,journals/sigmod/RoantreeS02,637435,1
861,journals/sigmod/HalkidiBV02a,601862,1
862,journals/sigmod/HuangKL02,601863,1
863,journals/sigmod/Aberer02b,601865,1
864,journals/sigmod/Neven02,601869,1
865,journals/sigmod/WinslettCDHZZ02,601881,1
866,journals/sigmod/Hammer02a,601859,1
867,journals/sigmod/YaoG02,601861,1
868,journals/sigmod/Weikum02,601867,1
869,journals/sigmod/LightstoneLZ02,601873,1
870,journals/sigmod/RossAJS02,601875,1
871,journals/sigmod/MeltonMJKS02,601877,1
872,journals/sigmod/LuoI02,601879,1
873,journals/sigmod/CruzKLSWY02,601882,1
874,journals/sigmod/SlivinskasJS02,565119,1
875,journals/sigmod/PourabbasR02,565121,1
876,journals/sigmod/HalkidiBV02,565124,1
877,journals/sigmod/Camps02,565125,1
878,journals/sigmod/Aberer02a,565129,1
879,journals/sigmod/LaenderRST02,565137,1
880,journals/sigmod/Fagin02,565143,1
881,journals/sigmod/OrlandicLS02,565120,1
882,journals/sigmod/Wiegand02,565122,1
883,journals/sigmod/Kosch02,565123,1
884,journals/sigmod/Konig-RiesMMPPRSVW02,565134,1
885,journals/sigmod/Hammer02,565135,1
886,journals/sigmod/BargaL02,565139,1
887,journals/sigmod/EisenbergM02,565141,1
888,journals/sigmod/CiliaB02,507344,1
889,journals/sigmod/HummerLW02,507345,1
890,journals/sigmod/Kim02,507346,1
891,journals/sigmod/ErdurD02,507349,1
892,journals/sigmod/Aberer02,507353,1
893,journals/sigmod/Kemper02,507354,1
894,journals/sigmod/TianDCZ02,507341,1
895,journals/sigmod/Cingil02,507342,1
896,journals/sigmod/SommerGB02,507343,1
897,journals/sigmod/CuiJO02,507347,1
898,journals/sigmod/QuixSJ02,507348,1
899,journals/sigmod/BallMRZ02,507350,1
900,journals/sigmod/Bussler02,507351,1
901,journals/sigmod/Suciu02,507360,1
902,journals/sigmod/Stonebraker02,507362,1
903,journals/sigmod/RossKMV02,507364,1
904,journals/sigmod/GobleR02,507366,1
905,journals/sigmod/Snodgrass02,507369,1
906,journals/sigmod/StolfoLCFE01,604267,1
907,journals/sigmod/BarbaraCJW01,604268,1
908,journals/sigmod/CabreraLM01,604269,1
909,journals/sigmod/Aberer01a,604274,1
910,journals/sigmod/Cardelli01,604278,1
911,journals/sigmod/Barbara01,604266,1
912,journals/sigmod/LeeF01,604270,1
913,journals/sigmod/SayginVC01,604271,1
914,journals/sigmod/VelACM01,604272,1
915,journals/sigmod/MeltonE01,604280,1
916,journals/sigmod/ShahMFH01,604282,1
917,journals/sigmod/Cetintemel01,604284,1
918,journals/sigmod/ShethMKA01,604286,1
919,journals/sigmod/Aberer01,603869,1
920,journals/sigmod/ShanmugasundaramSKKVNT01,603871,1
921,journals/sigmod/Huyn01,603880,1
922,journals/sigmod/BabuW01,603884,1
923,journals/sigmod/LabrinidisM01,603886,1
924,journals/sigmod/Fankhauser01,603870,1
925,journals/sigmod/SchmidtWKFCMB01,603872,1
926,journals/sigmod/HanBP01,603873,1
927,journals/sigmod/Suciu01,603874,1
928,journals/sigmod/ChienTZ01,603875,1
929,journals/sigmod/LudascherMM01,603876,1
930,journals/sigmod/Lomet01,603878,1
931,journals/sigmod/TanakaV01,603879,1
932,journals/sigmod/RossHKRRSS01,603882,1
933,journals/sigmod/BiancheriPP01,373631,1
934,journals/sigmod/BunemanFSW01,373697,1
935,journals/sigmod/Aggarwal01,373638,1
936,journals/sigmod/LawderK01,373678,1
937,journals/sigmod/PuSW01,373680,1
938,journals/sigmod/BertinoEH01,373684,1
939,journals/sigmod/FengJH01,373691,1
940,journals/sigmod/RossCGLLM01,604262,1
941,journals/sigmod/Critchlow01,373699,1
942,journals/sigmod/CarmelMS01,373705,1
943,journals/sigmod/BoscMP01,373708,1
944,journals/sigmod/MeltonMJKSZ01,373709,1
945,journals/sigmod/MillerHHYHFP01,373713,1
946,journals/sigmod/YuenCLL00,369282,1
947,journals/sigmod/BernsteinHP00,369289,1
948,journals/sigmod/PossasMCR00,369278,1
949,journals/sigmod/RashidS00,369281,1
950,journals/sigmod/Halevy00,369284,1
951,journals/sigmod/RossIJP00,602302,1
952,journals/sigmod/Jhingran00,369287,1
953,journals/sigmod/PoessF00,369291,1
954,journals/sigmod/TheodoridisN00,362104,1
955,journals/sigmod/Bussche00,362136,1
956,journals/sigmod/LeeC00,362140,1
957,journals/sigmod/LudwigG00,362094,1
958,journals/sigmod/WuY00,362096,1
959,journals/sigmod/ArpinarD00,362098,1
960,journals/sigmod/ClementiniF00,362101,1
961,journals/sigmod/WestmannKHM00,362137,1
962,journals/sigmod/VetterliVS00,362138,1
963,journals/sigmod/Palpanas00,362142,1
964,journals/sigmod/RoddickABDEGHLMMMW00,344789,1
965,journals/sigmod/LabrinidisR00,344794,1
966,journals/sigmod/PourabbasR00,344799,1
967,journals/sigmod/Vassilakis00,344803,1
968,journals/sigmod/LiefkeS00,344815,1
969,journals/sigmod/BonifatiC00,344822,1
970,journals/sigmod/PaepckeGRC00,344828,1
971,journals/sigmod/DongS00,344808,1
972,journals/sigmod/EisenbergM00,344819,1
973,journals/sigmod/GatziuJSV99,344825,1
974,journals/sigmod/KempsterST99,344843,1
975,journals/sigmod/JacobS99,344857,1
976,journals/sigmod/VassiliadisS99,344869,1
977,journals/sigmod/Etzion99,344820,1
978,journals/sigmod/HansonN99,344839,1
979,journals/sigmod/Libkin99,344850,1
980,journals/sigmod/Abiteboul99,344853,1
981,journals/sigmod/MusickC99,344860,1
982,journals/sigmod/EisenbergM99a,344864,1
983,journals/sigmod/ConradHHKRSS99,333608,1
984,journals/sigmod/FrankGGJKLMNPSSSTW99,333609,1
985,journals/sigmod/BoulosO99,333610,1
986,journals/sigmod/RosenthalS99,333611,1
987,journals/sigmod/RamDD99,333613,1
988,journals/sigmod/PapianiWDN99,333614,1
989,journals/sigmod/DomenigD99,333615,1
990,journals/sigmod/GruenwaldBDGSSV99,333616,1
991,journals/sigmod/YauLMS99,333612,1
992,journals/sigmod/PapazoglouH99,309886,1
993,journals/sigmod/SycaraKWL99,309895,1
994,journals/sigmod/FowlerPNB99,310060,1
995,journals/sigmod/SouzaS99,310063,1
996,journals/sigmod/CeriFP99,310064,1
997,journals/sigmod/KuanL99,310065,1
998,journals/sigmod/Mackay99,309852,1
999,journals/sigmod/ForteHWDCVHFS99,309870,1
1000,journals/sigmod/SmithO99,309878,1
1001,journals/sigmod/Hampapur99,309883,1
1002,journals/sigmod/BergamaschiCV99,309897,1
1003,journals/sigmod/Gal99,310061,1
1004,journals/sigmod/NascimentoM99,310062,1
1005,journals/sigmod/RoantreeMH99,310066,1
1006,journals/sigmod/ShethBS99,310067,1
1007,journals/sigmod/CareyS99,310071,1
1008,journals/sigmod/EisenbergM99,310075,1
1009,journals/sigmod/Danish98,306103,1
1010,journals/sigmod/DogacDATKCD98,306109,1
1011,journals/sigmod/JenningsNF98,306112,1
1012,journals/sigmod/ReichB98,306115,1
1013,journals/sigmod/BollKB98,306119,1
1014,journals/sigmod/BuchnerM98,306124,1
1015,journals/sigmod/Domingo-FerrerH98,306129,1
1016,journals/sigmod/BichlerSZ98,306102,1
1017,journals/sigmod/MeltzerC98,306105,1
1018,journals/sigmod/ChristoffelPSL98,306133,1
1019,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,306137,1
1020,journals/sigmod/Ritter98,306141,1
1021,journals/sigmod/EisenbergM98a,306144,1
1022,journals/sigmod/CheungF98,290596,1
1023,journals/sigmod/GriffinK98,290597,1
1024,journals/sigmod/Lomet98,290598,1
1025,journals/sigmod/KeetonPH98,290602,1
1026,journals/sigmod/FlorescuLM98,290605,1
1027,journals/sigmod/ChangGKRS98,290607,1
1028,journals/sigmod/BorgidaCS98,290595,1
1029,journals/sigmod/SnodgrassGIMSU98,290599,1
1030,journals/sigmod/KappelR98,290601,1
1031,journals/sigmod/EisenbergM98,290604,1
1032,journals/sigmod/LometBCLN98,290608,1
1033,journals/sigmod/BurtonM98,273254,1
1034,journals/sigmod/TsotrasJS98,273258,1
1035,journals/sigmod/Chaudhri98,273247,1
1036,journals/sigmod/MusickM98,273249,1
1037,journals/sigmod/Seshadri98,273251,1
1038,journals/sigmod/Roussopoulos98,273253,1
1039,journals/sigmod/GatziuKBF98,273255,1
1040,journals/sigmod/KuokFW98,273257,1
1041,journals/sigmod/Snodgrass98a,390004,1
1042,journals/sigmod/ChangASS98,273264,1
1043,journals/sigmod/KoksalAD98,273265,1
1044,journals/sigmod/Manola98,273267,1
1045,journals/sigmod/Rosenthal98,273270,1
1046,journals/sigmod/Bernstein98,273271,1
1047,journals/sigmod/Han98,273273,1
1048,journals/sigmod/NadoH97,271083,1
1049,journals/sigmod/Suciu97,271077,1
1050,journals/sigmod/AshishK97,271078,1
1051,journals/sigmod/AtzeniMM97,271080,1
1052,journals/sigmod/McHughW97,271082,1
1053,journals/sigmod/NestorovAM97,271084,1
1054,journals/sigmod/BaaderJN97,274461,1
1055,journals/sigmod/McClatcheyV97,271087,1
1056,journals/sigmod/ConradEHRSSSV97,271089,1
1057,journals/sigmod/GuptaHR97,271093,1
1058,journals/sigmod/GrayG97,271094,1
1059,journals/sigmod/JajodiaBBKMSW97,271095,1
1060,journals/sigmod/DadamK97,271096,1
1061,journals/sigmod/FernandezFLS97,262763,1
1062,journals/sigmod/HadzilacosT97,262766,1
1063,journals/sigmod/JukicV97,262767,1
1064,journals/sigmod/SilberschatzZ97,262768,1
1065,journals/sigmod/BarbaraS97,262764,1
1066,journals/sigmod/ClementLGMK97,262765,1
1067,journals/sigmod/RamamrithamS97,262769,1
1068,journals/sigmod/McHughAGQW97,262770,1
1069,journals/sigmod/Konig-RiesL97,262771,1
1070,journals/sigmod/FrewD97,248609,1
1071,journals/sigmod/RosenthalHRS97,248612,1
1072,journals/sigmod/Fong97,248614,1
1073,journals/sigmod/RamanathanH97,248615,1
1074,journals/sigmod/ChaudhuriD97,248616,1
1075,journals/sigmod/AbelTK97,248605,1
1076,journals/sigmod/TomasicS97,248606,1
1077,journals/sigmod/KramerNKRLKLZ97,248607,1
1078,journals/sigmod/RiekertMW97,248608,1
1079,journals/sigmod/Gardels97,248610,1
1080,journals/sigmod/KaradimitriouT97,248613,1
1081,journals/sigmod/DoanPSB97,248617,1
1082,journals/sigmod/Qian97,248618,1
1083,journals/sigmod/Date96,245885,1
1084,journals/sigmod/Ioannidis96,245890,1
1085,journals/sigmod/KennedyMB96,245895,1
1086,journals/sigmod/HasanMV96,245900,1
1087,journals/sigmod/CoxEH96,245901,1
1088,journals/sigmod/AtkinsonDJPS96,245905,1
1089,journals/sigmod/Darwen96,245886,1
1090,journals/sigmod/RafanelliBT96,245887,1
1091,journals/sigmod/TaninBS96,245891,1
1092,journals/sigmod/Ahlberg96,245893,1
1093,journals/sigmod/Keim96,245896,1
1094,journals/sigmod/SantucciT96,245898,1
1095,journals/sigmod/ShethGJRSWW96,245903,1
1096,journals/sigmod/Sidell96,245906,1
1097,journals/sigmod/Eisenberg96,245907,1
1098,journals/sigmod/Bhashyam96,245908,1
1099,journals/sigmod/Qian96b,245909,1
1100,journals/sigmod/Camps96,234890,1
1101,journals/sigmod/ZobelMR96,234891,1
1102,journals/sigmod/BrunieK96,234895,1
1103,journals/sigmod/ACT-NET96,234896,1
1104,journals/sigmod/NormanZT96,234892,1
1105,journals/sigmod/GerlhofKM96,234893,1
1106,journals/sigmod/HasanFV96,234894,1
1107,journals/sigmod/BestavrosLS96,234897,1
1108,journals/sigmod/BilirisP96,234898,1
1109,journals/sigmod/Dogac96,234900,1
1110,journals/sigmod/Colliat96,234901,1
1111,journals/sigmod/DAndreaJ96,234902,1
1112,journals/sigmod/Qian96a,234903,1
1113,journals/sigmod/Bestavros96,381860,1
1114,journals/sigmod/UlusoyB96,381876,1
1115,journals/sigmod/LinP96,381878,1
1116,journals/sigmod/AndlerHEMBE96,381881,1
1117,journals/sigmod/SilberschatzSU96,381886,1
1118,journals/sigmod/PhatakSSS96,381897,1
1119,journals/sigmod/RamamrithamSSTX96,381868,1
1120,journals/sigmod/HaritsaS96,381870,1
1121,journals/sigmod/KuoM96,381873,1
1122,journals/sigmod/SonDT96,381879,1
1123,journals/sigmod/AdelbergKG96,381882,1
1124,journals/sigmod/BerndtssonH96,381889,1
1125,journals/sigmod/Baeza-YatesN96,381890,1
1126,journals/sigmod/FreemanG96,381893,1
1127,journals/sigmod/Wade96,381895,1
1128,journals/sigmod/UrbanDG96,381892,1
1129,journals/sigmod/Anonymous96,381900,1
1130,journals/sigmod/Qian96,381901,1
1131,journals/sigmod/NobleS95,219730,1
1132,journals/sigmod/BhargavaAP95,219746,1
1133,journals/sigmod/Ulusoy95,219751,1
1134,journals/sigmod/DrewHKKLLLSW95,219769,1
1135,journals/sigmod/DunhamH95a,219727,1
1136,journals/sigmod/ElmagarmidJF95,219735,1
1137,journals/sigmod/WolfsonSDNR95,219737,1
1138,journals/sigmod/AlonsoCIM95,219742,1
1139,journals/sigmod/SegevJS95,219754,1
1140,journals/sigmod/Bohlen95,219758,1
1141,journals/sigmod/EnglertGH95,219760,1
1142,journals/sigmod/VenkatraoP95,219763,1
1143,journals/sigmod/SellisV95,219766,1
1144,journals/sigmod/Qian95b,219772,1
1145,journals/sigmod/Stacey95,219774,1
1146,journals/sigmod/Finkelstein95,219777,1
1147,journals/sigmod/DoanPK95,212003,1
1148,journals/sigmod/LeeCL95,212011,1
1149,journals/sigmod/Wong95,212013,1
1150,journals/sigmod/PitouraB95,212015,1
1151,journals/sigmod/RisheSBDOALOSS95,212019,1
1152,journals/sigmod/RosenthalSMBTL95,212020,1
1153,journals/sigmod/Richey95,212024,1
1154,journals/sigmod/AbiteboulH95,211994,1
1155,journals/sigmod/MaelbranckeO95,211999,1
1156,journals/sigmod/ONeilG95,212001,1
1157,journals/sigmod/Fong95,212007,1
1158,journals/sigmod/Lee95,212008,1
1159,journals/sigmod/KokkotosIPS95,212014,1
1160,journals/sigmod/GamacheS95,212016,1
1161,journals/sigmod/DogacDKOONEHAKKM95,212017,1
1162,journals/sigmod/YanG95,212018,1
1163,journals/sigmod/Qian95a,212022,1
1164,journals/sigmod/KimballS95,212023,1
1165,journals/sigmod/Zhang95,202661,1
1166,journals/sigmod/Hanna95,202664,1
1167,journals/sigmod/Chaudhri95,202668,1
1168,journals/sigmod/JaegerF95,202669,1
1169,journals/sigmod/BerraNT95,202670,1
1170,journals/sigmod/MedskerCS95,202673,1
1171,journals/sigmod/DogacAOD95,202662,1
1172,journals/sigmod/KarlapalemLS95,202663,1
1173,journals/sigmod/NgH95,202665,1
1174,journals/sigmod/Jannink95,202666,1
1175,journals/sigmod/DarwenD95,202667,1
1176,journals/sigmod/Jarke95,202671,1
1177,journals/sigmod/SchlageterBHMSW95,202672,1
1178,journals/sigmod/Bertram94,190631,1
1179,journals/sigmod/ShinM94,190633,1
1180,journals/sigmod/KiyokiKH94,190639,1
1181,journals/sigmod/BohmR94,190635,1
1182,journals/sigmod/JainH94,190638,1
1183,journals/sigmod/AndersonS94,190642,1
1184,journals/sigmod/GroskyFS94,190644,1
1185,journals/sigmod/GlavitschSW94,190645,1
1186,journals/sigmod/ChenHKPW94,190646,1
1187,journals/sigmod/BarclayBGS94,190647,1
1188,journals/sigmod/MattosD94,190648,1
1189,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,187449,1
1190,journals/sigmod/Chen94,187460,1
1191,journals/sigmod/Group94,187439,1
1192,journals/sigmod/Datta94,187442,1
1193,journals/sigmod/Klein94,187445,1
1194,journals/sigmod/YeungHL94,187447,1
1195,journals/sigmod/BarbaraBFLS94,187455,1
1196,journals/sigmod/Widom94,187457,1
1197,journals/sigmod/RamirezSP94,187458,1
1198,journals/sigmod/Qian94,187462,1
1199,journals/sigmod/Yang94,181554,1
1200,journals/sigmod/JensenCEGHJ94,181560,1
1201,journals/sigmod/BunemanLSTW94,181564,1
